customer_age,account_balance,monthly_charges,total_charges,support_calls,contract_length,service_usage,satisfaction_score,tenure_months,num_services,target
32,3467.2,89.65,2998.47,2,12,24.5,7.9,54,1,1
60,78145.78,35.75,1770.34,2,12,13.6,4.2,7,8,0
30,1545.75,74.73,306.49,1,24,37.2,6.4,54,7,0
40,772.95,44.89,2986.24,1,1,47.6,8.8,5,4,1
48,5581.08,48.59,3571.82,5,1,48.5,5.1,7,4,0
20,1083.11,75.78,3241.03,5,1,53.0,6.3,20,3,1
46,6268.39,51.48,837.53,1,1,17.5,5.2,18,7,1
27,854.48,54.68,962.15,3,1,36.6,10.0,51,4,0
50,1635.39,48.76,3987.09,2,1,37.0,10.0,7,5,0
28,50830.95,100.7,548.87,3,12,4.2,5.7,77,1,1
48,1622.33,52.65,2573.86,0,1,20.3,10.0,21,2,0
53,899.4,66.03,0.0,3,1,27.8,6.0,24,1,0
50,17257.78,60.96,1639.62,1,1,42.5,7.0,0,3,0
43,616.12,69.43,2702.18,4,24,12.9,6.5,120,1,0
37,1054.25,52.71,1964.04,1,1,13.0,8.4,10,3,1
33,7078.67,60.98,2628.7,0,1,43.2,3.0,16,6,1
58,12180.81,72.88,528.55,1,12,50.4,10.0,1,3,0
32,18596.24,47.74,1016.0,3,1,21.1,6.7,15,3,1
28,971.82,86.79,2578.18,1,12,19.2,5.0,2,2,1
48,7288.21,88.71,2836.27,1,1,17.7,5.4,81,2,0
30,1481.54,77.13,2263.78,1,1,11.7,5.3,44,4,1
29,1201.73,66.4,3136.47,3,24,12.8,5.5,30,6,0
23,18120.86,10.0,11.35,2,1,24.3,9.4,19,2,1
34,1307.23,73.49,1440.56,3,12,26.7,4.7,38,1,1
39,4524.7,57.17,4187.22,2,12,52.8,5.5,5,2,1
43,3764.5,60.07,3540.16,3,24,25.8,7.9,3,3,0
51,598.17,27.05,2760.37,2,24,19.8,10.0,0,5,0
46,12697.23,74.87,1813.56,3,1,31.6,6.0,17,5,1
38,6907.9,36.03,3241.78,1,24,27.1,7.8,28,3,0
38,151.5,67.37,2514.97,3,1,12.5,9.6,9,4,0
46,4519.39,83.09,179.07,3,24,52.3,8.8,1,7,0
55,934.99,55.61,3194.91,2,1,37.6,7.9,2,1,0
42,15453.84,89.32,960.75,0,1,11.9,10.0,4,4,0
34,341.01,50.06,2911.63,1,1,9.8,7.6,14,2,0
28,1746.35,77.01,60.83,0,1,55.0,8.8,14,3,0
23,5130.9,38.9,3918.82,2,24,12.7,4.9,4,2,0
48,3234.11,85.62,1670.12,3,1,38.8,2.8,40,6,0
47,9362.22,82.52,668.8,0,1,60.6,7.2,25,1,0
47,305.63,74.37,1173.79,1,1,25.4,10.0,15,3,0
38,35520.72,57.13,1595.78,2,1,9.0,7.6,31,6,0
57,6553.25,36.96,1993.08,1,1,14.3,7.3,83,3,0
34,22915.69,57.19,3581.77,4,12,23.8,5.5,1,1,0
51,11062.99,87.21,2084.17,4,24,55.4,6.0,120,1,0
40,2929.49,67.6,0.0,3,12,32.6,7.9,98,1,0
33,434.29,33.94,524.31,2,24,74.0,8.6,3,1,1
47,1280.07,42.51,5309.04,1,12,57.3,10.0,55,2,1
45,32349.21,90.06,2162.47,3,1,36.2,5.7,31,2,1
44,23817.04,74.76,3140.95,2,12,33.1,6.6,6,2,0
41,1176.85,40.32,1629.98,2,24,16.3,6.7,39,9,0
40,43.49,29.68,794.47,6,12,46.3,9.8,4,1,1
69,2166.71,52.5,1422.46,2,12,23.9,6.2,4,1,0
54,1936.13,27.97,2153.99,1,12,18.4,2.5,4,5,1
49,2049.48,61.88,1447.72,1,24,53.4,8.6,29,1,0
41,6586.71,114.03,4302.16,1,12,5.8,3.2,0,3,0
52,11095.77,33.06,1260.5,1,12,50.1,8.9,17,4,1
46,13166.74,61.28,734.2,1,1,58.6,1.0,14,4,1
40,5817.14,91.24,2970.56,1,1,29.5,8.7,5,3,0
36,200.11,79.98,3118.4,0,12,2.9,7.1,2,2,0
39,1786.83,62.03,2035.97,4,12,50.1,8.7,11,5,0
18,94479.17,62.07,1277.43,2,1,17.4,4.4,10,4,1
43,5225.6,41.88,0.0,0,24,5.6,9.0,87,1,0
34,5175.7,59.65,3464.87,2,1,44.5,7.3,5,1,0
59,5111.4,69.87,3042.27,0,1,10.3,6.9,16,6,0
40,5558.42,87.1,1472.13,0,1,14.5,3.9,16,2,0
26,83.54,52.6,2071.49,1,12,31.7,8.7,16,5,1
39,2081.23,61.2,1727.99,3,1,35.6,7.3,71,2,0
27,2816.25,46.02,3954.48,5,24,45.8,5.6,11,6,0
46,20378.65,69.51,754.5,5,24,26.6,8.2,2,5,0
43,3201.93,80.68,1255.93,4,1,20.3,4.6,2,1,1
51,252.2,747.54,1139.93,5,1,2.0,10.0,46,4,0
31,5682.43,41.6,2372.19,1,1,35.2,5.7,20,4,0
40,892.71,67.94,2067.36,2,12,27.2,7.7,6,1,1
24,480.5,51.45,2240.08,3,1,30.7,6.5,46,3,1
48,853.0,85.22,943.27,3,1,29.8,4.9,36,5,1
46,6726.14,61.77,3781.88,2,1,8.6,6.7,11,3,0
46,19695.43,34.61,1455.15,2,1,16.1,7.9,17,2,0
40,6151.15,60.6,3425.11,0,12,17.9,6.9,24,1,0
45,,74.17,5766.94,1,24,10.8,6.6,6,2,0
59,6060.62,69.88,952.0,0,24,45.1,9.8,25,3,0
37,3470.28,54.76,2410.86,2,24,5.9,5.9,22,3,0
42,8479.41,53.29,1842.08,1,12,39.4,10.0,11,7,0
27,79.19,45.25,4437.06,0,1,52.9,7.4,22,1,0
30,3521.47,57.11,1663.22,2,24,23.1,7.2,8,2,0
41,621.8,47.89,2298.43,2,1,49.2,7.2,20,4,0
53,17057.65,84.4,2272.24,2,12,12.3,6.7,21,4,1
37,2390.52,46.98,1879.52,1,1,29.4,6.0,99,1,0
37,3122.6,67.45,2906.57,1,24,44.0,9.3,3,1,0
35,311.81,66.09,2112.08,1,12,29.4,4.0,2,3,1
34,13701.3,83.91,2578.22,1,24,49.8,3.4,8,2,0
44,7638.77,86.79,2256.32,0,12,28.6,9.0,9,2,0
22,6873.45,78.92,1274.55,5,1,29.5,3.3,81,2,1
55,880.48,72.06,1677.25,4,24,57.8,10.0,120,3,1
32,934.06,44.03,2666.51,1,12,24.4,8.0,31,6,0
49,4168.87,43.62,2661.63,1,1,8.8,10.0,4,4,0
25,1051.79,48.09,3494.01,1,1,67.2,8.7,20,5,1
48,5723.52,80.04,4231.09,5,1,45.1,5.2,50,4,0
48,116.59,66.47,1374.72,1,1,25.2,5.8,15,1,0
45,1434.66,82.37,2161.85,3,12,11.8,1.9,19,2,1
28,44140.38,85.06,1767.91,1,24,19.1,9.2,21,4,0
43,5763.09,50.48,671.23,2,1,22.0,8.1,26,3,0
26,3828.36,65.64,2677.47,1,24,33.7,10.0,24,6,0
37,58561.91,64.74,2933.4,3,24,18.1,5.1,17,4,0
52,89.66,58.44,707.61,0,24,17.3,8.2,10,2,0
50,877.46,54.3,1550.6,0,24,22.1,10.0,11,1,0
40,1633.11,88.7,1433.49,4,12,23.9,5.6,10,5,1
28,10802.43,66.04,189.89,1,1,34.8,9.0,36,1,1
48,11086.51,65.26,1956.35,1,12,39.7,7.4,15,4,0
40,813.21,48.94,625.71,1,1,28.9,6.1,3,2,0
18,13318.8,78.5,2190.79,0,1,9.8,7.1,8,1,1
49,1627.87,44.9,2322.95,2,24,37.4,8.9,5,3,0
40,18351.37,74.1,2471.63,1,12,57.9,7.0,2,1,0
54,633.36,74.64,2529.59,0,24,9.4,5.3,9,3,1
27,2477.57,56.75,3837.13,4,12,6.2,4.7,1,1,0
18,1429.03,71.35,1029.62,1,12,46.2,6.9,10,6,1
43,14531.09,68.71,1089.82,4,24,40.2,7.1,0,6,0
43,1360.8,64.21,2786.2,0,1,27.8,7.3,23,6,0
20,2797.07,65.26,1841.62,1,24,20.0,4.1,10,3,1
28,6375.5,66.24,3350.39,2,12,28.5,5.7,0,4,0
73,6753.98,67.6,2674.03,0,24,33.6,5.7,40,3,0
36,11275.97,66.2,4301.73,0,1,46.0,9.7,2,10,1
49,4091.58,42.92,1890.41,3,24,10.7,3.0,13,3,0
32,1591.81,61.96,221.55,3,1,19.4,6.1,0,4,0
18,1764.2,70.3,2408.79,0,24,29.8,7.5,46,5,0
38,3097.99,66.95,1913.99,4,24,39.3,4.9,7,3,0
37,4334.62,84.08,2641.38,1,12,28.8,7.4,30,3,1
35,2390.46,77.4,2795.13,2,1,34.9,5.0,5,2,1
39,3068.07,47.59,1358.54,1,24,30.8,8.2,75,2,0
43,306.16,61.67,789.19,2,24,14.4,8.2,41,1,1
38,8111.46,58.77,1824.87,3,12,47.5,6.1,1,3,0
25,3911.47,64.91,0.0,0,1,9.5,8.8,2,3,0
46,13397.26,64.94,2096.8,1,1,4.6,6.0,4,1,0
18,2981.68,77.23,1511.07,2,12,42.9,5.4,17,2,0
18,219.73,68.55,3034.01,3,24,17.6,9.2,68,1,0
49,1741.2,89.61,0.0,1,24,28.4,9.5,22,4,1
46,2208.58,69.82,2007.61,5,12,40.5,7.6,7,7,0
39,9084.77,48.39,3891.47,0,1,9.0,7.7,15,4,0
23,133.57,55.65,2810.48,2,1,26.1,9.1,6,5,0
32,3170.9,77.08,3176.81,0,1,19.7,7.4,70,3,0
37,6441.47,32.72,2407.68,2,1,29.6,6.9,56,1,1
21,1105.19,38.08,6.16,2,1,49.9,7.4,74,1,1
31,3334.05,65.21,2199.84,3,12,10.1,5.8,87,2,0
48,1163.8,84.02,2490.19,1,12,25.7,6.9,3,5,0
57,997.89,91.14,706.13,3,24,55.5,5.5,75,2,1
35,1615.45,60.66,1848.14,2,24,16.2,7.2,23,3,0
49,1026.55,86.22,0.0,3,1,55.6,4.9,8,5,1
18,8311.77,66.45,1599.08,1,24,12.4,8.9,16,5,0
48,989.87,34.37,1476.35,1,1,7.9,6.2,2,6,0
30,769.42,64.84,3682.69,3,24,27.1,7.2,8,2,0
44,42272.54,52.62,1276.13,2,12,27.1,6.0,26,3,1
37,12595.69,83.36,1680.37,2,1,49.7,8.5,8,1,0
56,182.68,64.49,1904.93,1,12,36.9,7.3,10,5,1
30,946.57,39.44,1291.62,3,24,20.0,7.8,28,1,0
48,4288.51,35.01,2863.75,0,24,15.5,5.9,9,1,0
37,4844.66,64.58,0.0,6,1,45.6,7.2,1,2,0
38,318.7,16.6,3363.89,1,1,29.0,9.9,21,5,0
38,16947.04,54.64,1985.75,6,24,32.0,5.7,55,3,0
30,10278.78,69.62,3561.98,1,24,49.4,4.6,41,2,0
40,6141.67,43.86,0.0,2,24,34.7,5.4,11,6,1
39,22813.16,84.88,0.0,2,24,32.2,10.0,5,2,1
43,5874.85,88.82,1649.63,3,12,9.9,4.9,3,4,1
41,5842.25,44.67,2607.1,0,24,13.3,8.7,10,1,0
50,30838.49,59.04,1334.08,2,1,60.7,8.1,3,3,1
51,15550.21,84.89,2700.61,2,24,74.6,6.4,25,1,0
27,843.65,64.97,3177.57,0,1,39.1,5.4,89,1,1
50,7706.29,37.11,2799.2,1,12,16.3,9.6,2,3,0
26,1100.59,62.13,2123.92,3,12,24.7,5.1,11,6,0
47,6350.14,47.94,2114.72,5,24,32.4,6.2,107,1,0
47,6093.15,87.16,1262.25,1,1,9.5,8.1,1,1,0
18,374.2,77.12,1933.55,2,24,35.8,3.5,1,2,0
41,2483.02,58.72,770.92,4,12,29.3,7.6,11,5,0
34,4437.67,67.84,1058.32,1,12,56.5,7.2,10,2,0
31,1549.31,38.84,2617.24,2,24,9.5,3.9,36,3,1
56,4779.37,49.92,1444.54,1,12,19.9,8.6,12,4,1
32,9985.07,96.07,1114.93,2,24,60.4,6.0,11,3,1
30,2847.25,66.07,2539.08,1,12,8.9,9.6,23,1,0
41,4175.12,83.6,2455.88,6,12,44.8,7.5,30,3,0
48,23745.21,69.64,1741.64,2,24,55.1,5.1,120,5,0
38,6062.0,91.29,1821.28,1,24,22.9,6.1,12,6,1
54,4028.85,25.02,2499.14,3,1,16.5,7.1,15,4,0
46,708.31,61.24,3162.75,4,1,14.2,6.3,2,4,1
18,8156.24,97.9,2241.3,1,12,34.5,6.4,12,6,1
34,4891.36,84.12,569.56,1,24,18.2,7.2,3,6,0
33,20447.36,91.51,1734.29,3,12,34.2,7.0,22,3,0
46,3198.12,64.86,1511.42,3,24,50.8,5.4,25,2,0
18,195.51,54.26,736.42,2,1,48.3,9.2,47,2,1
71,232.72,44.46,2597.52,1,12,16.2,7.1,3,1,0
46,8986.88,43.06,2689.82,1,1,42.3,8.3,12,2,0
42,1267.38,81.14,2871.45,1,1,11.3,7.9,17,3,0
54,5739.64,75.26,810.9,3,1,38.0,7.9,25,3,1
68,3538.11,63.67,2188.94,3,1,25.8,6.4,88,1,0
50,2320.97,75.16,,3,24,52.5,7.6,1,4,1
51,2579.78,67.85,2368.88,1,1,22.0,5.1,37,5,1
42,813.96,84.24,2155.67,3,12,12.8,7.3,3,1,1
38,2911.24,84.05,1984.94,4,1,49.1,5.2,14,1,0
34,1240.49,43.68,1840.73,3,24,6.9,6.2,10,2,0
30,1705.5,70.47,3328.21,2,12,50.4,7.7,38,6,0
32,1834.5,31.62,965.82,0,1,19.1,9.3,32,4,0
24,2121.67,67.66,1792.19,1,1,14.4,7.8,47,5,0
39,11887.71,77.09,3297.64,1,1,14.1,6.3,48,3,1
20,2453.61,38.73,1026.73,1,12,14.1,5.7,11,4,1
42,13843.26,56.67,1087.89,4,1,10.4,7.4,18,4,0
40,29934.96,65.19,2880.73,2,1,18.5,5.4,3,4,1
42,10747.38,69.68,291.3,3,12,51.2,6.2,13,2,1
34,6645.55,59.43,2792.76,3,1,30.4,7.5,25,3,1
77,4867.07,41.55,1412.44,2,12,25.9,5.8,72,3,0
56,10916.58,777.48,2492.0,3,1,5.2,5.3,9,2,1
25,3408.55,31.96,535.12,1,24,22.7,4.2,49,4,0
43,13054.06,60.35,3422.09,2,12,42.3,9.5,38,2,0
33,7488.76,56.17,539.31,1,1,11.4,8.6,17,4,0
28,1737.56,62.31,2869.94,2,1,28.5,5.1,3,4,1
24,11427.48,53.81,589.45,2,12,40.8,6.7,52,1,0
45,3419.4,34.85,4169.96,4,24,47.4,9.1,3,1,1
32,2542.24,57.67,1914.34,0,12,15.1,7.8,120,3,0
52,1459.28,83.62,4341.03,2,1,6.8,8.1,23,1,0
52,3823.91,90.23,1017.34,3,12,33.9,8.6,27,1,0
56,13289.03,113.79,1468.82,4,1,49.6,5.9,14,2,0
30,11309.63,98.83,3452.86,1,12,28.0,7.7,8,3,0
46,5064.91,41.06,288.56,5,1,29.4,7.4,16,1,1
48,7328.06,56.83,1160.88,2,12,13.8,5.0,42,1,0
34,20081.32,64.54,2594.08,1,24,15.6,7.9,22,3,0
31,2380.46,63.29,777.46,2,24,46.4,6.0,2,7,1
59,559.4,842.31,2626.18,0,24,45.4,6.8,23,1,0
43,20987.76,113.15,2204.49,1,1,6.8,7.4,2,3,0
48,1346.59,43.36,183.63,0,12,24.1,9.0,1,4,0
30,1058.38,50.73,3161.32,2,12,49.1,7.0,23,2,1
25,201.48,97.88,485.08,1,1,63.2,7.8,2,1,1
33,7022.85,52.68,2925.53,2,24,16.3,7.7,28,1,0
39,261.86,72.87,2154.17,3,12,39.3,4.6,32,1,1
27,967.4,85.69,1453.99,2,12,19.3,5.0,3,3,0
40,7203.74,74.73,673.52,1,1,34.4,7.3,18,3,1
20,8803.3,68.84,2395.12,2,12,35.0,10.0,75,3,1
27,1121.52,83.77,952.97,2,1,37.0,7.8,9,1,1
48,2437.6,47.14,3449.54,1,1,19.5,8.2,8,2,0
47,805.21,55.07,3493.34,1,24,6.1,9.1,14,6,0
35,1309.51,75.71,3970.44,0,1,11.2,6.0,41,5,1
28,4444.06,23.61,2337.08,5,12,61.1,10.0,26,3,0
28,1404.63,93.33,1514.83,1,1,5.7,9.6,14,4,1
36,2066.64,71.07,1643.72,1,1,15.5,7.8,25,5,0
48,331.27,68.06,1555.89,2,24,32.7,6.2,28,5,0
51,16308.38,32.39,,1,24,14.3,4.8,0,1,0
34,6406.7,39.27,2523.93,1,24,10.6,8.0,17,5,0
26,9792.36,57.03,3477.88,3,24,21.6,10.0,3,5,0
43,20653.46,81.15,2024.15,2,12,41.4,9.7,6,2,0
30,864.53,23.47,316.13,2,24,61.3,10.0,46,5,1
34,1741.34,80.77,1511.09,2,1,36.7,2.0,27,4,0
56,173.77,57.8,3867.02,1,1,51.5,8.2,15,4,0
50,100000.0,60.53,132.11,2,12,12.1,7.6,14,3,0
42,2381.82,70.07,2886.98,2,1,64.1,7.9,8,3,0
25,14158.8,70.39,1531.31,2,12,28.6,8.5,13,6,1
43,465.34,50.75,939.84,2,1,25.2,7.7,4,2,1
53,13287.55,77.5,2474.73,2,1,31.2,9.0,20,3,0
35,48357.97,18.61,3873.14,1,24,36.5,8.0,15,1,0
56,2723.24,55.99,2408.53,4,12,37.9,7.6,45,1,0
56,654.37,68.07,1684.95,5,1,10.1,7.3,7,3,0
60,2420.68,58.1,444.74,1,24,37.8,7.4,115,3,0
44,105.62,28.46,1881.38,2,24,21.4,4.3,62,1,0
47,2816.27,80.16,401.42,1,1,28.8,7.4,19,3,1
57,10213.35,40.03,1628.09,2,24,35.9,8.0,26,1,0
45,2825.28,63.65,1924.33,1,12,30.9,8.3,77,6,0
34,1946.5,68.06,0.0,2,12,4.8,6.1,9,3,0
35,6577.12,65.4,3665.99,3,24,13.0,7.7,1,1,1
43,7376.37,88.38,513.77,1,1,27.9,7.7,8,2,0
25,247.19,63.93,1776.85,4,12,35.4,7.8,2,3,0
38,3405.8,73.55,2640.6,2,1,13.0,6.0,37,4,1
53,100000.0,63.88,3570.26,1,24,30.4,2.1,8,4,0
18,402.41,77.26,1049.42,1,24,20.1,7.5,3,3,0
58,2622.47,92.87,0.0,1,1,26.4,6.5,91,3,0
53,54864.36,67.75,3294.4,2,1,28.7,5.9,1,3,0
34,15619.3,80.64,500.61,4,24,28.2,7.3,102,4,1
47,1380.09,94.11,2431.33,0,24,40.3,5.3,26,4,0
40,4061.08,92.14,2505.91,2,24,51.5,10.0,19,4,0
55,2971.53,57.29,0.0,2,24,51.3,4.0,25,4,0
52,970.58,85.73,62.2,0,12,5.3,6.5,68,4,0
23,2666.77,69.98,1447.03,3,24,47.7,6.4,2,5,0
47,1958.73,87.34,0.0,3,24,18.9,4.5,26,6,0
38,3530.25,691.86,394.34,2,1,27.4,4.2,15,3,1
41,970.13,70.51,2147.45,4,24,47.0,7.8,44,5,0
31,439.25,73.68,1893.82,4,24,23.9,10.0,14,3,0
61,2801.97,70.1,2363.19,1,1,13.4,4.6,13,4,1
52,39053.09,70.89,2539.07,1,24,23.7,1.3,64,2,1
31,3372.15,61.82,0.0,3,12,38.6,4.0,38,2,1
24,1812.77,59.97,458.18,0,24,44.5,5.8,6,3,0
35,9238.44,100.26,2913.64,1,24,30.8,6.3,15,3,0
45,2350.82,74.55,3829.2,2,24,25.0,7.2,30,4,1
43,49121.37,53.53,839.11,0,1,32.5,8.5,7,4,1
55,2963.51,59.45,2310.69,3,24,28.1,5.3,31,1,0
49,8524.89,86.13,2968.5,3,1,25.9,4.6,39,2,0
52,961.11,50.28,2285.07,0,24,28.2,10.0,38,5,0
44,6340.0,35.36,1701.48,3,12,31.2,8.5,2,5,0
23,4503.64,36.83,1231.22,3,12,30.4,4.9,10,2,1
38,2738.71,30.42,4382.32,0,1,5.2,8.0,110,3,1
53,1404.4,39.02,2115.45,2,12,33.3,7.5,33,1,0
39,1144.77,41.38,2466.73,4,12,14.5,8.7,38,3,1
46,4552.94,92.7,2389.18,0,1,39.2,7.6,28,1,0
36,7657.25,64.08,1025.1,2,24,32.6,9.0,50,1,0
28,2463.3,57.73,,3,24,40.4,5.4,31,1,1
39,4586.63,36.13,1613.31,0,12,13.4,6.6,21,4,0
44,2816.16,62.14,1591.82,2,24,18.1,5.1,24,3,1
32,3455.73,30.25,2380.35,2,1,59.1,5.8,16,2,0
37,2206.87,57.61,901.23,2,12,13.0,6.8,3,3,0
29,3062.41,106.29,554.25,6,24,17.5,7.9,6,3,0
53,100000.0,78.28,2603.27,1,1,34.3,6.4,3,4,1
36,4757.38,60.8,1362.07,1,1,20.6,8.3,36,2,0
57,7847.46,78.96,1585.98,3,1,33.3,7.4,14,4,0
58,5750.46,54.57,0.0,0,24,8.6,6.5,12,4,1
39,2009.77,48.99,3155.7,0,12,15.6,9.4,7,2,0
28,20764.16,99.08,2628.82,1,12,39.0,6.8,3,3,0
18,1926.1,42.15,2849.68,3,1,50.1,5.2,13,1,0
22,14509.83,57.92,2464.79,3,12,26.7,7.3,9,4,1
24,1805.67,71.12,180.85,4,24,10.8,5.3,5,1,0
57,706.3,46.28,2274.8,0,24,63.9,3.6,7,1,0
41,5156.92,78.01,1269.04,2,1,29.3,10.0,49,1,1
45,568.5,58.87,844.57,1,1,50.7,5.9,10,8,1
18,6657.24,78.28,2600.06,5,1,17.3,9.4,50,4,0
26,497.09,76.72,3990.21,4,12,15.6,4.3,52,4,1
51,1847.31,60.14,,0,12,49.1,10.0,22,6,1
43,348.07,99.21,2746.57,1,24,18.8,7.6,52,2,0
38,100000.0,51.69,1963.73,1,24,34.5,7.0,61,4,0
47,249.4,91.98,1741.35,2,12,29.0,7.3,6,6,1
60,3025.16,88.5,914.6,1,12,30.0,5.8,45,1,0
37,16563.49,100.42,1676.32,5,12,17.2,6.4,82,4,0
41,14109.15,68.48,3090.23,2,24,28.8,5.7,18,3,0
42,10689.46,49.23,4187.77,3,12,35.5,9.0,51,3,0
69,1852.25,106.54,1020.22,4,24,17.1,8.1,23,3,1
18,22620.99,58.31,0.0,2,24,26.0,6.9,43,4,0
48,11732.13,48.73,1362.95,0,24,30.3,7.3,6,1,0
39,4098.8,61.2,3084.74,1,24,32.7,7.6,6,2,1
47,4276.42,45.37,4486.73,1,1,32.5,6.8,41,5,1
32,1889.59,75.52,3572.05,2,24,36.6,5.1,32,3,0
39,761.68,52.89,3542.34,3,12,24.1,7.0,52,3,1
49,19067.23,59.25,,3,24,57.6,8.8,1,4,0
77,21339.43,84.36,1014.33,1,24,5.6,4.5,23,3,1
50,791.43,77.47,411.43,3,12,17.8,7.8,14,4,1
30,2366.87,65.31,1201.42,5,24,39.5,6.8,10,6,0
35,2403.94,68.42,3096.92,2,1,24.1,5.6,46,2,1
35,2838.46,65.25,3949.38,0,1,9.5,9.3,9,2,1
18,3282.77,56.38,2414.62,5,12,55.4,3.3,11,3,0
36,12336.19,64.95,1693.85,0,1,11.9,5.2,7,4,0
49,971.82,74.82,719.93,3,24,5.9,5.5,87,3,1
25,837.55,62.48,1864.98,2,1,14.6,10.0,24,5,0
53,19052.04,73.4,2243.75,1,24,16.3,10.0,31,4,0
46,1489.26,48.27,244.31,2,24,15.4,5.6,96,2,1
31,448.29,52.92,3105.77,3,12,16.7,6.6,19,2,1
38,1439.87,50.31,1491.3,2,24,46.0,7.0,15,5,0
59,1816.96,53.7,3033.7,2,12,17.9,5.6,15,2,1
49,30713.09,90.74,1986.9,1,1,41.1,8.1,31,2,0
40,11935.1,79.52,2356.66,3,24,49.5,9.1,57,1,1
37,16668.58,43.46,1157.66,4,12,7.5,7.9,36,3,0
41,10198.14,73.75,1586.46,3,1,31.6,5.1,18,6,1
34,12324.76,57.19,2770.45,1,24,25.9,5.7,7,2,0
18,1061.97,51.35,1842.2,1,12,55.2,6.5,44,4,0
65,,35.29,674.03,1,1,7.5,8.9,43,2,1
42,675.28,84.44,2133.89,0,24,34.1,6.3,6,4,1
45,2173.88,37.72,2462.81,2,1,29.0,6.9,28,3,0
39,8317.84,63.96,3647.47,2,12,12.1,4.1,19,4,1
31,3647.78,46.07,3383.06,0,1,29.7,9.3,6,3,0
38,21316.17,80.52,1922.44,0,24,39.7,5.9,8,4,0
21,538.01,58.31,1343.2,0,12,16.8,3.9,31,5,0
67,6312.94,62.31,1726.04,3,12,39.6,10.0,72,1,0
25,458.31,62.99,1371.52,3,1,58.8,8.8,25,3,0
28,3433.26,71.05,2607.39,1,12,9.3,6.7,87,2,0
35,9049.82,65.26,3250.0,3,12,14.2,6.4,19,2,1
55,2160.83,64.13,3487.8,0,1,35.8,6.6,46,1,1
40,6813.7,54.63,1505.35,5,1,18.2,6.8,88,4,1
25,706.56,33.51,1385.57,2,24,25.6,9.3,1,9,1
55,245.79,42.63,1495.53,1,12,56.3,4.3,1,2,0
49,6874.3,79.37,0.0,3,12,68.1,8.4,7,2,0
46,40782.79,58.88,556.63,2,24,9.0,4.9,8,2,0
49,669.1,702.8,1958.54,1,24,9.4,8.8,19,4,0
69,18644.22,36.89,2455.13,2,1,45.8,3.8,17,4,0
66,3181.59,30.61,2589.41,2,24,20.4,4.6,43,2,1
32,,50.94,1063.41,2,1,48.5,6.1,19,4,0
59,546.07,82.76,1410.67,1,1,50.1,7.6,8,4,1
45,3052.38,53.86,,4,1,28.1,8.1,6,4,1
46,1625.07,73.01,1542.65,3,12,21.2,6.4,8,1,0
20,415.98,52.94,2825.62,1,12,8.6,6.2,4,4,1
38,234.85,77.78,430.19,2,24,40.9,9.3,22,1,0
30,837.08,57.96,620.85,3,1,12.4,4.5,7,3,1
50,3986.68,40.36,1641.88,2,1,32.9,10.0,48,3,0
53,2952.47,59.62,361.28,3,12,24.6,9.2,81,2,0
18,1405.49,101.68,0.0,2,12,47.1,5.3,12,5,0
40,4035.28,100.8,207.83,1,1,33.8,6.9,64,3,1
53,14186.41,74.73,1708.74,1,24,25.5,7.7,49,2,0
38,5384.02,62.26,2756.64,1,24,9.0,2.8,17,5,0
49,2485.02,71.08,2781.64,1,1,5.1,10.0,5,1,1
44,11993.35,71.34,3905.5,1,12,15.3,10.0,21,2,0
44,706.43,64.2,2122.0,2,1,11.5,7.0,36,3,0
37,2127.33,73.82,2283.44,3,12,16.5,10.0,3,3,0
25,2204.75,69.16,1699.51,3,12,52.8,7.2,66,1,0
27,466.18,58.68,1757.81,5,1,27.4,6.4,34,4,0
49,1587.93,41.09,4496.65,1,12,45.8,6.0,43,3,0
40,132.63,55.8,2313.62,3,12,52.8,6.2,20,4,0
38,52484.18,80.99,2417.93,2,12,6.4,4.8,7,4,1
35,730.61,64.37,625.86,2,1,59.3,5.9,1,4,0
36,32182.28,71.01,2492.51,3,1,44.1,6.0,15,4,1
53,3156.21,59.34,2790.0,0,1,56.4,8.0,2,4,1
36,6955.56,43.81,3332.37,6,12,69.7,7.9,5,3,0
24,1431.96,60.23,2756.1,0,24,39.6,8.3,15,4,1
49,4072.02,44.55,1847.91,0,12,18.0,7.7,18,1,0
38,7908.82,43.27,1796.69,2,1,42.5,7.2,17,1,0
40,8077.43,89.11,1913.5,1,1,7.0,7.2,18,4,0
59,9529.62,56.6,2128.62,4,12,61.7,9.4,8,4,1
40,1715.57,50.17,,3,24,42.7,8.3,23,3,0
43,1450.21,97.36,3287.17,1,24,17.0,5.4,11,2,1
26,272.8,81.3,2903.49,3,1,29.3,9.5,16,3,0
37,6534.35,57.57,4435.05,2,24,43.1,8.1,9,1,0
47,15116.89,73.55,0.0,1,1,62.0,7.0,3,2,0
21,33656.87,60.28,1447.93,2,24,18.2,6.8,3,4,0
42,4711.49,51.15,1986.47,2,24,9.2,5.2,38,1,0
41,944.15,74.49,1193.32,2,1,3.3,8.3,23,5,0
40,233.77,58.51,884.3,1,1,19.0,8.0,0,1,0
52,14221.36,66.51,0.0,1,1,63.3,9.3,42,1,0
44,201.46,85.43,1626.41,3,12,20.9,8.2,0,6,0
58,1788.43,83.22,3072.83,5,1,43.4,3.5,4,1,1
28,2129.28,54.0,2928.72,0,12,9.0,9.0,2,3,0
42,2686.02,74.72,1097.44,5,12,21.6,8.8,11,5,0
